n_qubits,state_model,first_crossing_density,delta_from_uniform,ratio_to_uniform,perturbation_amplitude,perturbation_frequency,phase_relaxation_steps_mean,torsion_hysteresis_mean,volatility_index_mean,volatility_index_max,catastrophic_unraveling_amplitude,spread_min,spread_max,spread,crossing_seed_count,density_threshold,wall_runtime_ms
6,uniform-random,0.12,,,0.2,53.75,16.166667,0.068134,0.147553,0.177051,0.2,0.12,0.12,0.0,2,0.12,39.930006
6,uniform-random,0.12,,,0.6,53.75,47.333333,0.204401,0.439925,0.531152,0.6,0.12,0.12,0.0,2,0.12,44.530314
6,uniform-random,0.12,,,0.2,54.0,16.333333,0.068805,0.149024,0.172452,0.2,0.12,0.12,0.0,2,0.12,41.541776
6,uniform-random,0.12,,,0.6,54.0,47.666667,0.206414,0.443947,0.512668,0.6,0.12,0.12,0.0,2,0.12,42.917775
4,high-grade-bias,0.4,0.28,3.333333,0.2,46.0,7.666667,0.019983,0.073922,0.08721,0.2,0.4,0.4,0.0,2,0.12,43.231034
4,high-grade-bias,0.4,0.28,3.333333,0.6,46.0,21.5,0.05995,0.218249,0.256943,0.6,0.4,0.4,0.0,2,0.12,33.953006
4,high-grade-bias,0.4,0.28,3.333333,0.2,46.25,7.666667,0.020343,0.074929,0.08762,0.2,0.4,0.4,0.0,2,0.12,36.720551
4,high-grade-bias,0.4,0.28,3.333333,0.6,46.25,21.666667,0.061028,0.221661,0.258172,0.6,0.4,0.4,0.0,2,0.12,33.996904
4,high-grade-bias,0.4,0.28,3.333333,0.2,46.5,7.5,0.020095,0.073843,0.086163,0.2,0.4,0.4,0.0,2,0.12,37.116269
4,high-grade-bias,0.4,0.28,3.333333,0.6,46.5,21.666667,0.060283,0.219575,0.253802,0.6,0.4,0.4,0.0,2,0.12,35.929542
4,high-grade-bias,0.4,0.28,3.333333,0.2,46.75,6.833333,0.017991,0.06639,0.085662,0.2,0.4,0.4,0.0,2,0.12,43.629161
4,high-grade-bias,0.4,0.28,3.333333,0.6,46.75,19.5,0.053973,0.196827,0.2523,0.6,0.4,0.4,0.0,2,0.12,33.177244
4,high-grade-bias,0.4,0.28,3.333333,0.2,47.0,7.0,0.018341,0.067761,0.087533,0.2,0.4,0.4,0.0,2,0.12,37.458969
4,high-grade-bias,0.4,0.28,3.333333,0.6,47.0,19.666667,0.055023,0.200157,0.257912,0.6,0.4,0.4,0.0,2,0.12,36.637416
4,high-grade-bias,0.4,0.28,3.333333,0.2,47.25,7.666667,0.020107,0.07427,0.087525,0.2,0.4,0.4,0.0,2,0.12,35.251186
4,high-grade-bias,0.4,0.28,3.333333,0.6,47.25,21.5,0.060322,0.219293,0.257887,0.6,0.4,0.4,0.0,2,0.12,34.515468
4,high-grade-bias,0.4,0.28,3.333333,0.2,47.5,7.833333,0.021174,0.077647,0.086027,0.2,0.4,0.4,0.0,2,0.12,38.05834
4,high-grade-bias,0.4,0.28,3.333333,0.6,47.5,22.666667,0.063522,0.230986,0.253392,0.6,0.4,0.4,0.0,2,0.12,50.843927
4,high-grade-bias,0.4,0.28,3.333333,0.2,47.75,7.5,0.02027,0.074336,0.087781,0.2,0.4,0.4,0.0,2,0.12,37.511858
4,high-grade-bias,0.4,0.28,3.333333,0.6,47.75,21.5,0.060811,0.220663,0.258655,0.6,0.4,0.4,0.0,2,0.12,38.911598
4,high-grade-bias,0.4,0.28,3.333333,0.2,48.0,6.666667,0.018141,0.066419,0.082334,0.2,0.4,0.4,0.0,2,0.12,31.898713
4,high-grade-bias,0.4,0.28,3.333333,0.6,48.0,19.666667,0.054422,0.198476,0.247003,0.6,0.4,0.4,0.0,2,0.12,35.422307
4,high-grade-bias,0.4,0.28,3.333333,0.2,48.25,6.5,0.016851,0.062418,0.087796,0.2,0.4,0.4,0.0,2,0.12,32.642907
4,high-grade-bias,0.4,0.28,3.333333,0.6,48.25,18.166667,0.050554,0.184128,0.2587,0.6,0.4,0.4,0.0,2,0.12,39.839273
4,high-grade-bias,0.4,0.28,3.333333,0.2,48.5,6.5,0.016986,0.062794,0.086259,0.2,0.4,0.4,0.0,2,0.12,34.284988
4,high-grade-bias,0.4,0.28,3.333333,0.6,48.5,18.333333,0.050957,0.185649,0.25409,0.6,0.4,0.4,0.0,2,0.12,33.553452
4,high-grade-bias,0.4,0.28,3.333333,0.2,48.75,6.5,0.017143,0.063234,0.086027,0.2,0.4,0.4,0.0,2,0.12,34.059964
4,high-grade-bias,0.4,0.28,3.333333,0.6,48.75,18.5,0.051428,0.187357,0.253392,0.6,0.4,0.4,0.0,2,0.12,37.338724
4,high-grade-bias,0.4,0.28,3.333333,0.2,49.0,6.666667,0.018104,0.066316,0.082456,0.2,0.4,0.4,0.0,2,0.12,34.978101
4,high-grade-bias,0.4,0.28,3.333333,0.6,49.0,19.5,0.054312,0.197777,0.247368,0.6,0.4,0.4,0.0,2,0.12,34.588958
4,high-grade-bias,0.4,0.28,3.333333,0.2,49.25,6.5,0.017087,0.063077,0.086777,0.2,0.4,0.4,0.0,2,0.12,40.622432
4,high-grade-bias,0.4,0.28,3.333333,0.6,49.25,18.5,0.05126,0.186888,0.255643,0.6,0.4,0.4,0.0,2,0.12,33.489928
4,high-grade-bias,0.4,0.28,3.333333,0.2,49.5,7.0,0.018278,0.067584,0.087611,0.2,0.4,0.4,0.0,2,0.12,34.714348
4,high-grade-bias,0.4,0.28,3.333333,0.6,49.5,19.666667,0.054834,0.199627,0.258146,0.6,0.4,0.4,0.0,2,0.12,32.692184
4,high-grade-bias,0.4,0.28,3.333333,0.2,49.75,8.0,0.020888,0.077235,0.087525,0.2,0.4,0.4,0.0,2,0.12,34.473727
4,high-grade-bias,0.4,0.28,3.333333,0.6,49.75,22.5,0.062662,0.228189,0.257887,0.6,0.4,0.4,0.0,2,0.12,38.506446
4,high-grade-bias,0.4,0.28,3.333333,0.2,50.0,8.5,0.022977,0.084257,0.086027,0.2,0.4,0.4,0.0,2,0.12,34.053232
4,high-grade-bias,0.4,0.28,3.333333,0.6,50.0,24.5,0.068931,0.250428,0.253392,0.6,0.4,0.4,0.0,2,0.12,33.620364
4,high-grade-bias,0.4,0.28,3.333333,0.2,50.25,8.666667,0.023296,0.085543,0.087781,0.2,0.4,0.4,0.0,2,0.12,42.563827
4,high-grade-bias,0.4,0.28,3.333333,0.6,50.25,24.666667,0.069889,0.253504,0.258655,0.6,0.4,0.4,0.0,2,0.12,34.97435
4,high-grade-bias,0.4,0.28,3.333333,0.2,50.5,7.833333,0.021192,0.077697,0.087395,0.2,0.4,0.4,0.0,2,0.12,35.19228
4,high-grade-bias,0.4,0.28,3.333333,0.6,50.5,22.666667,0.063576,0.231137,0.257499,0.6,0.4,0.4,0.0,2,0.12,36.449708
4,high-grade-bias,0.4,0.28,3.333333,0.2,50.75,7.166667,0.019497,0.07139,0.087796,0.2,0.4,0.4,0.0,2,0.12,35.797767
4,high-grade-bias,0.4,0.28,3.333333,0.6,50.75,20.833333,0.058493,0.212607,0.2587,0.6,0.4,0.4,0.0,2,0.12,32.52215
4,high-grade-bias,0.4,0.28,3.333333,0.2,51.0,7.5,0.019484,0.072134,0.086545,0.2,0.4,0.4,0.0,2,0.12,39.305535
4,high-grade-bias,0.4,0.28,3.333333,0.6,51.0,21.0,0.058453,0.212887,0.254948,0.6,0.4,0.4,0.0,2,0.12,35.493757
4,high-grade-bias,0.4,0.28,3.333333,0.2,51.25,7.333333,0.019415,0.071548,0.087635,0.2,0.4,0.4,0.0,2,0.12,41.57612
4,high-grade-bias,0.4,0.28,3.333333,0.6,51.25,20.666667,0.058243,0.211518,0.258217,0.6,0.4,0.4,0.0,2,0.12,34.293135
4,high-grade-bias,0.4,0.28,3.333333,0.2,51.5,7.0,0.018769,0.068961,0.086367,0.2,0.4,0.4,0.0,2,0.12,34.895192
4,high-grade-bias,0.4,0.28,3.333333,0.6,51.5,20.166667,0.056308,0.204928,0.254414,0.6,0.4,0.4,0.0,2,0.12,35.996983
4,high-grade-bias,0.4,0.28,3.333333,0.2,51.75,6.0,0.016122,0.059204,0.082161,0.2,0.4,0.4,0.0,2,0.12,33.171326
4,high-grade-bias,0.4,0.28,3.333333,0.6,51.75,17.5,0.048366,0.176441,0.246484,0.6,0.4,0.4,0.0,2,0.12,32.780014
4,high-grade-bias,0.4,0.28,3.333333,0.2,52.0,6.0,0.015867,0.058491,0.086135,0.2,0.4,0.4,0.0,2,0.12,35.03524
4,high-grade-bias,0.4,0.28,3.333333,0.6,52.0,17.166667,0.047602,0.173521,0.253717,0.6,0.4,0.4,0.0,2,0.12,34.451136
4,high-grade-bias,0.4,0.28,3.333333,0.2,52.25,7.166667,0.018377,0.068253,0.087525,0.2,0.4,0.4,0.0,2,0.12,35.295928
4,high-grade-bias,0.4,0.28,3.333333,0.6,52.25,19.833333,0.055132,0.200853,0.257887,0.6,0.4,0.4,0.0,2,0.12,41.317162
4,high-grade-bias,0.4,0.28,3.333333,0.2,52.5,7.5,0.020248,0.074274,0.086027,0.2,0.4,0.4,0.0,2,0.12,36.377027
4,high-grade-bias,0.4,0.28,3.333333,0.6,52.5,21.666667,0.060745,0.220867,0.253392,0.6,0.4,0.4,0.0,2,0.12,38.210217
4,high-grade-bias,0.4,0.28,3.333333,0.2,52.75,7.5,0.020182,0.074088,0.087781,0.2,0.4,0.4,0.0,2,0.12,32.879254
4,high-grade-bias,0.4,0.28,3.333333,0.6,52.75,21.5,0.060546,0.219921,0.258655,0.6,0.4,0.4,0.0,2,0.12,37.133506
4,high-grade-bias,0.4,0.28,3.333333,0.2,53.0,6.833333,0.018384,0.067492,0.082334,0.2,0.4,0.4,0.0,2,0.12,39.51703
4,high-grade-bias,0.4,0.28,3.333333,0.6,53.0,19.833333,0.055153,0.200913,0.247003,0.6,0.4,0.4,0.0,2,0.12,31.679603
4,high-grade-bias,0.4,0.28,3.333333,0.2,53.25,6.666667,0.017928,0.065824,0.087796,0.2,0.4,0.4,0.0,2,0.12,36.131693
4,high-grade-bias,0.4,0.28,3.333333,0.6,53.25,19.166667,0.053785,0.19552,0.2587,0.6,0.4,0.4,0.0,2,0.12,35.569325
4,high-grade-bias,0.4,0.28,3.333333,0.2,53.5,7.166667,0.018858,0.0696,0.087317,0.2,0.4,0.4,0.0,2,0.12,32.693903
4,high-grade-bias,0.4,0.28,3.333333,0.6,53.5,20.333333,0.056575,0.206067,0.257263,0.6,0.4,0.4,0.0,2,0.12,33.925312
4,high-grade-bias,0.4,0.28,3.333333,0.2,53.75,7.333333,0.019634,0.072162,0.087365,0.2,0.4,0.4,0.0,2,0.12,38.71873
4,high-grade-bias,0.4,0.28,3.333333,0.6,53.75,21.0,0.0589,0.21414,0.257406,0.6,0.4,0.4,0.0,2,0.12,40.350444
4,high-grade-bias,0.4,0.28,3.333333,0.2,54.0,7.166667,0.019826,0.072309,0.082721,0.2,0.4,0.4,0.0,2,0.12,34.482407
4,high-grade-bias,0.4,0.28,3.333333,0.6,54.0,21.166667,0.059477,0.216146,0.248163,0.6,0.4,0.4,0.0,2,0.12,41.093669
5,high-grade-bias,0.4,0.28,3.333333,0.2,46.0,7.666667,0.020046,0.074097,0.087519,0.2,0.4,0.4,0.0,2,0.12,35.635322
5,high-grade-bias,0.4,0.28,3.333333,0.6,46.0,21.5,0.060138,0.218776,0.257869,0.6,0.4,0.4,0.0,2,0.12,36.024503
5,high-grade-bias,0.4,0.28,3.333333,0.2,46.25,7.666667,0.020405,0.075102,0.08793,0.2,0.4,0.4,0.0,2,0.12,36.090083
5,high-grade-bias,0.4,0.28,3.333333,0.6,46.25,21.666667,0.061214,0.22218,0.259103,0.6,0.4,0.4,0.0,2,0.12,43.893097
5,high-grade-bias,0.4,0.28,3.333333,0.2,46.5,7.5,0.020156,0.074014,0.086467,0.2,0.4,0.4,0.0,2,0.12,32.0561
5,high-grade-bias,0.4,0.28,3.333333,0.6,46.5,21.666667,0.060467,0.220087,0.254713,0.6,0.4,0.4,0.0,2,0.12,42.925784
5,high-grade-bias,0.4,0.28,3.333333,0.2,46.75,6.833333,0.018048,0.066549,0.085964,0.2,0.4,0.4,0.0,2,0.12,38.489637
5,high-grade-bias,0.4,0.28,3.333333,0.6,46.75,19.5,0.054143,0.197304,0.253203,0.6,0.4,0.4,0.0,2,0.12,34.913045
5,high-grade-bias,0.4,0.28,3.333333,0.2,47.0,7.0,0.0184,0.067925,0.087843,0.2,0.4,0.4,0.0,2,0.12,35.147649
5,high-grade-bias,0.4,0.28,3.333333,0.6,47.0,19.833333,0.055199,0.20104,0.258842,0.6,0.4,0.4,0.0,2,0.12,37.821388
5,high-grade-bias,0.4,0.28,3.333333,0.2,47.25,7.666667,0.020168,0.07444,0.087717,0.2,0.4,0.4,0.0,2,0.12,35.179764
5,high-grade-bias,0.4,0.28,3.333333,0.6,47.25,21.5,0.060505,0.219804,0.258462,0.6,0.4,0.4,0.0,2,0.12,32.013564
5,high-grade-bias,0.4,0.28,3.333333,0.2,47.5,7.833333,0.021234,0.077816,0.086121,0.2,0.4,0.4,0.0,2,0.12,32.136467
5,high-grade-bias,0.4,0.28,3.333333,0.6,47.5,22.666667,0.063704,0.231495,0.253676,0.6,0.4,0.4,0.0,2,0.12,34.421191
5,high-grade-bias,0.4,0.28,3.333333,0.2,47.75,7.5,0.020327,0.074494,0.087973,0.2,0.4,0.4,0.0,2,0.12,41.388861
5,high-grade-bias,0.4,0.28,3.333333,0.6,47.75,21.666667,0.060981,0.221528,0.261576,0.6,0.4,0.4,0.0,2,0.12,37.674059
5,high-grade-bias,0.4,0.28,3.333333,0.2,48.0,6.666667,0.018193,0.066566,0.082518,0.2,0.4,0.4,0.0,2,0.12,36.919648
5,high-grade-bias,0.4,0.28,3.333333,0.6,48.0,19.666667,0.05458,0.198917,0.247554,0.6,0.4,0.4,0.0,2,0.12,32.141603
5,high-grade-bias,0.4,0.28,3.333333,0.2,48.25,6.5,0.016902,0.062558,0.087988,0.2,0.4,0.4,0.0,2,0.12,34.722708
5,high-grade-bias,0.4,0.28,3.333333,0.6,48.25,18.333333,0.050705,0.184941,0.261621,0.6,0.4,0.4,0.0,2,0.12,35.805278
5,high-grade-bias,0.4,0.28,3.333333,0.2,48.5,6.5,0.017034,0.062931,0.086354,0.2,0.4,0.4,0.0,2,0.12,33.671918
5,high-grade-bias,0.4,0.28,3.333333,0.6,48.5,18.333333,0.051103,0.186058,0.254375,0.6,0.4,0.4,0.0,2,0.12,35.027068
5,high-grade-bias,0.4,0.28,3.333333,0.2,48.75,6.5,0.017189,0.063365,0.086121,0.2,0.4,0.4,0.0,2,0.12,34.165007
5,high-grade-bias,0.4,0.28,3.333333,0.6,48.75,18.5,0.051568,0.187751,0.253676,0.6,0.4,0.4,0.0,2,0.12,34.378256
5,high-grade-bias,0.4,0.28,3.333333,0.2,49.0,6.666667,0.018156,0.066461,0.082549,0.2,0.4,0.4,0.0,2,0.12,34.559949
5,high-grade-bias,0.4,0.28,3.333333,0.6,49.0,19.5,0.054467,0.198212,0.247647,0.6,0.4,0.4,0.0,2,0.12,36.893027
5,high-grade-bias,0.4,0.28,3.333333,0.2,49.25,6.5,0.017139,0.063225,0.087083,0.2,0.4,0.4,0.0,2,0.12,38.066001
5,high-grade-bias,0.4,0.28,3.333333,0.6,49.25,18.5,0.051418,0.18733,0.256563,0.6,0.4,0.4,0.0,2,0.12,35.846388
5,high-grade-bias,0.4,0.28,3.333333,0.2,49.5,7.0,0.018336,0.067747,0.087922,0.2,0.4,0.4,0.0,2,0.12,39.410481
5,high-grade-bias,0.4,0.28,3.333333,0.6,49.5,19.666667,0.055008,0.200116,0.259077,0.6,0.4,0.4,0.0,2,0.12,35.991719
5,high-grade-bias,0.4,0.28,3.333333,0.2,49.75,8.0,0.020952,0.077415,0.087717,0.2,0.4,0.4,0.0,2,0.12,36.114969
5,high-grade-bias,0.4,0.28,3.333333,0.6,49.75,22.5,0.062856,0.22873,0.258462,0.6,0.4,0.4,0.0,2,0.12,34.60578
5,high-grade-bias,0.4,0.28,3.333333,0.2,50.0,8.5,0.023046,0.08445,0.086121,0.2,0.4,0.4,0.0,2,0.12,35.443772
5,high-grade-bias,0.4,0.28,3.333333,0.6,50.0,24.5,0.069138,0.251007,0.253676,0.6,0.4,0.4,0.0,2,0.12,44.172938
5,high-grade-bias,0.4,0.28,3.333333,0.2,50.25,8.666667,0.023367,0.085741,0.087973,0.2,0.4,0.4,0.0,2,0.12,32.473686
5,high-grade-bias,0.4,0.28,3.333333,0.6,50.25,24.833333,0.070101,0.254487,0.261576,0.6,0.4,0.4,0.0,2,0.12,36.517149
5,high-grade-bias,0.4,0.28,3.333333,0.2,50.5,7.833333,0.021259,0.077884,0.087705,0.2,0.4,0.4,0.0,2,0.12,39.616246
5,high-grade-bias,0.4,0.28,3.333333,0.6,50.5,22.666667,0.063776,0.231698,0.258427,0.6,0.4,0.4,0.0,2,0.12,35.081897
5,high-grade-bias,0.4,0.28,3.333333,0.2,50.75,7.333333,0.01956,0.071956,0.087988,0.2,0.4,0.4,0.0,2,0.12,35.411548
5,high-grade-bias,0.4,0.28,3.333333,0.6,50.75,21.166667,0.058681,0.213916,0.261621,0.6,0.4,0.4,0.0,2,0.12,34.562692
5,high-grade-bias,0.4,0.28,3.333333,0.2,51.0,7.5,0.019545,0.072303,0.086851,0.2,0.4,0.4,0.0,2,0.12,43.290095
5,high-grade-bias,0.4,0.28,3.333333,0.6,51.0,21.0,0.058634,0.213393,0.255864,0.6,0.4,0.4,0.0,2,0.12,53.070139
5,high-grade-bias,0.4,0.28,3.333333,0.2,51.25,7.333333,0.019472,0.071709,0.087945,0.2,0.4,0.4,0.0,2,0.12,37.882887
5,high-grade-bias,0.4,0.28,3.333333,0.6,51.25,21.0,0.058416,0.212782,0.261492,0.6,0.4,0.4,0.0,2,0.12,41.974288
5,high-grade-bias,0.4,0.28,3.333333,0.2,51.5,7.0,0.018824,0.069114,0.086672,0.2,0.4,0.4,0.0,2,0.12,36.187763
5,high-grade-bias,0.4,0.28,3.333333,0.6,51.5,20.166667,0.056473,0.205389,0.255328,0.6,0.4,0.4,0.0,2,0.12,36.233908
5,high-grade-bias,0.4,0.28,3.333333,0.2,51.75,6.0,0.01617,0.059339,0.082254,0.2,0.4,0.4,0.0,2,0.12,44.651573
5,high-grade-bias,0.4,0.28,3.333333,0.6,51.75,17.5,0.04851,0.176844,0.246761,0.6,0.4,0.4,0.0,2,0.12,45.980196
5,high-grade-bias,0.4,0.28,3.333333,0.2,52.0,6.166667,0.015915,0.059014,0.086323,0.2,0.4,0.4,0.0,2,0.12,47.117066
5,high-grade-bias,0.4,0.28,3.333333,0.6,52.0,17.333333,0.047744,0.174306,0.25428,0.6,0.4,0.4,0.0,2,0.12,35.840013
5,high-grade-bias,0.4,0.28,3.333333,0.2,52.25,7.166667,0.01843,0.068401,0.087717,0.2,0.4,0.4,0.0,2,0.12,39.659048
5,high-grade-bias,0.4,0.28,3.333333,0.6,52.25,19.833333,0.05529,0.201296,0.258462,0.6,0.4,0.4,0.0,2,0.12,39.668929
5,high-grade-bias,0.4,0.28,3.333333,0.2,52.5,7.5,0.020305,0.074431,0.086121,0.2,0.4,0.4,0.0,2,0.12,35.105056
5,high-grade-bias,0.4,0.28,3.333333,0.6,52.5,21.666667,0.060914,0.22134,0.253676,0.6,0.4,0.4,0.0,2,0.12,39.531424
5,high-grade-bias,0.4,0.28,3.333333,0.2,52.75,7.5,0.020239,0.074245,0.087973,0.2,0.4,0.4,0.0,2,0.12,40.80071
5,high-grade-bias,0.4,0.28,3.333333,0.6,52.75,21.666667,0.060715,0.220783,0.261576,0.6,0.4,0.4,0.0,2,0.12,53.72648
5,high-grade-bias,0.4,0.28,3.333333,0.2,53.0,6.833333,0.018438,0.067642,0.082518,0.2,0.4,0.4,0.0,2,0.12,44.884489
5,high-grade-bias,0.4,0.28,3.333333,0.6,53.0,19.833333,0.055314,0.201364,0.247554,0.6,0.4,0.4,0.0,2,0.12,42.486169
5,high-grade-bias,0.4,0.28,3.333333,0.2,53.25,6.666667,0.017984,0.065979,0.087988,0.2,0.4,0.4,0.0,2,0.12,40.159982
5,high-grade-bias,0.4,0.28,3.333333,0.6,53.25,19.333333,0.053951,0.196376,0.261621,0.6,0.4,0.4,0.0,2,0.12,42.840368
5,high-grade-bias,0.4,0.28,3.333333,0.2,53.5,7.166667,0.018916,0.069761,0.087626,0.2,0.4,0.4,0.0,2,0.12,42.25539
5,high-grade-bias,0.4,0.28,3.333333,0.6,53.5,20.333333,0.056747,0.206549,0.25819,0.6,0.4,0.4,0.0,2,0.12,43.547791
5,high-grade-bias,0.4,0.28,3.333333,0.2,53.75,7.333333,0.019692,0.072325,0.087674,0.2,0.4,0.4,0.0,2,0.12,35.657593
5,high-grade-bias,0.4,0.28,3.333333,0.6,53.75,21.0,0.059076,0.214632,0.258334,0.6,0.4,0.4,0.0,2,0.12,42.271032
5,high-grade-bias,0.4,0.28,3.333333,0.2,54.0,7.333333,0.019886,0.072867,0.085363,0.2,0.4,0.4,0.0,2,0.12,54.335438
5,high-grade-bias,0.4,0.28,3.333333,0.6,54.0,21.333333,0.059657,0.217039,0.251402,0.6,0.4,0.4,0.0,2,0.12,62.306014
6,high-grade-bias,0.4,0.28,3.333333,0.2,46.0,7.666667,0.020062,0.074142,0.087599,0.2,0.4,0.4,0.0,2,0.12,55.617325
6,high-grade-bias,0.4,0.28,3.333333,0.6,46.0,21.5,0.060186,0.218911,0.25811,0.6,0.4,0.4,0.0,2,0.12,45.047986
6,high-grade-bias,0.4,0.28,3.333333,0.2,46.25,7.666667,0.020421,0.075146,0.088011,0.2,0.4,0.4,0.0,2,0.12,46.65432
6,high-grade-bias,0.4,0.28,3.333333,0.6,46.25,21.833333,0.061262,0.222704,0.26169,0.6,0.4,0.4,0.0,2,0.12,38.394897
6,high-grade-bias,0.4,0.28,3.333333,0.2,46.5,7.5,0.020171,0.074058,0.086546,0.2,0.4,0.4,0.0,2,0.12,46.779338
6,high-grade-bias,0.4,0.28,3.333333,0.6,46.5,21.666667,0.060514,0.220219,0.25495,0.6,0.4,0.4,0.0,2,0.12,51.913009
6,high-grade-bias,0.4,0.28,3.333333,0.2,46.75,6.833333,0.018062,0.06659,0.086042,0.2,0.4,0.4,0.0,2,0.12,43.974506
6,high-grade-bias,0.4,0.28,3.333333,0.6,46.75,19.5,0.054187,0.197426,0.253439,0.6,0.4,0.4,0.0,2,0.12,42.772598
6,high-grade-bias,0.4,0.28,3.333333,0.2,47.0,7.0,0.018415,0.067967,0.087924,0.2,0.4,0.4,0.0,2,0.12,42.480259
6,high-grade-bias,0.4,0.28,3.333333,0.6,47.0,19.833333,0.055244,0.201167,0.259085,0.6,0.4,0.4,0.0,2,0.12,48.311417
6,high-grade-bias,0.4,0.28,3.333333,0.2,47.25,7.666667,0.020184,0.074483,0.087765,0.2,0.4,0.4,0.0,2,0.12,52.768658
6,high-grade-bias,0.4,0.28,3.333333,0.6,47.25,21.5,0.060552,0.219935,0.258608,0.6,0.4,0.4,0.0,2,0.12,47.447916
6,high-grade-bias,0.4,0.28,3.333333,0.2,47.5,7.833333,0.02125,0.07786,0.086145,0.2,0.4,0.4,0.0,2,0.12,47.038506
6,high-grade-bias,0.4,0.28,3.333333,0.6,47.5,22.666667,0.06375,0.231626,0.253748,0.6,0.4,0.4,0.0,2,0.12,43.910475
6,high-grade-bias,0.4,0.28,3.333333,0.2,47.75,7.5,0.020341,0.074534,0.088022,0.2,0.4,0.4,0.0,2,0.12,46.021381
6,high-grade-bias,0.4,0.28,3.333333,0.6,47.75,21.666667,0.061024,0.221649,0.261722,0.6,0.4,0.4,0.0,2,0.12,45.540895
6,high-grade-bias,0.4,0.28,3.333333,0.2,48.0,6.666667,0.018207,0.066604,0.082564,0.2,0.4,0.4,0.0,2,0.12,43.613666
6,high-grade-bias,0.4,0.28,3.333333,0.6,48.0,19.666667,0.05462,0.19903,0.247693,0.6,0.4,0.4,0.0,2,0.12,41.444543
6,high-grade-bias,0.4,0.28,3.333333,0.2,48.25,6.5,0.016915,0.062595,0.088037,0.2,0.4,0.4,0.0,2,0.12,44.967112
6,high-grade-bias,0.4,0.28,3.333333,0.6,48.25,18.333333,0.050743,0.185049,0.261767,0.6,0.4,0.4,0.0,2,0.12,38.865765
6,high-grade-bias,0.4,0.28,3.333333,0.2,48.5,6.5,0.017047,0.062966,0.086378,0.2,0.4,0.4,0.0,2,0.12,42.319137
6,high-grade-bias,0.4,0.28,3.333333,0.6,48.5,18.333333,0.051141,0.186163,0.254447,0.6,0.4,0.4,0.0,2,0.12,52.651048
6,high-grade-bias,0.4,0.28,3.333333,0.2,48.75,6.5,0.017202,0.063398,0.086145,0.2,0.4,0.4,0.0,2,0.12,47.927926
6,high-grade-bias,0.4,0.28,3.333333,0.6,48.75,18.5,0.051604,0.187852,0.253748,0.6,0.4,0.4,0.0,2,0.12,44.021104
6,high-grade-bias,0.4,0.28,3.333333,0.2,49.0,6.666667,0.018169,0.066499,0.082572,0.2,0.4,0.4,0.0,2,0.12,41.058299
6,high-grade-bias,0.4,0.28,3.333333,0.6,49.0,19.5,0.054507,0.198323,0.247716,0.6,0.4,0.4,0.0,2,0.12,44.384877
6,high-grade-bias,0.4,0.28,3.333333,0.2,49.25,6.5,0.017153,0.063262,0.087163,0.2,0.4,0.4,0.0,2,0.12,42.04039
6,high-grade-bias,0.4,0.28,3.333333,0.6,49.25,18.5,0.051459,0.187443,0.256802,0.6,0.4,0.4,0.0,2,0.12,51.100309
6,high-grade-bias,0.4,0.28,3.333333,0.2,49.5,7.0,0.018351,0.067789,0.088002,0.2,0.4,0.4,0.0,2,0.12,37.349034
6,high-grade-bias,0.4,0.28,3.333333,0.6,49.5,19.833333,0.055053,0.200633,0.261663,0.6,0.4,0.4,0.0,2,0.12,57.031391
6,high-grade-bias,0.4,0.28,3.333333,0.2,49.75,8.0,0.020968,0.077462,0.087765,0.2,0.4,0.4,0.0,2,0.12,58.786078
6,high-grade-bias,0.4,0.28,3.333333,0.6,49.75,22.5,0.062905,0.228869,0.258608,0.6,0.4,0.4,0.0,2,0.12,41.778278
6,high-grade-bias,0.4,0.28,3.333333,0.2,50.0,8.5,0.023064,0.0845,0.086145,0.2,0.4,0.4,0.0,2,0.12,37.235344
6,high-grade-bias,0.4,0.28,3.333333,0.6,50.0,24.5,0.069191,0.251156,0.253748,0.6,0.4,0.4,0.0,2,0.12,43.988839
6,high-grade-bias,0.4,0.28,3.333333,0.2,50.25,8.666667,0.023385,0.085791,0.088022,0.2,0.4,0.4,0.0,2,0.12,49.083425
6,high-grade-bias,0.4,0.28,3.333333,0.6,50.25,25.0,0.070156,0.25503,0.261722,0.6,0.4,0.4,0.0,2,0.12,52.992276
6,high-grade-bias,0.4,0.28,3.333333,0.2,50.5,7.833333,0.021276,0.077932,0.087785,0.2,0.4,0.4,0.0,2,0.12,44.086996
6,high-grade-bias,0.4,0.28,3.333333,0.6,50.5,22.666667,0.063828,0.231842,0.258668,0.6,0.4,0.4,0.0,2,0.12,59.649508
6,high-grade-bias,0.4,0.28,3.333333,0.2,50.75,7.333333,0.019577,0.072001,0.088037,0.2,0.4,0.4,0.0,2,0.12,45.344906
6,high-grade-bias,0.4,0.28,3.333333,0.6,50.75,21.166667,0.058729,0.214051,0.261767,0.6,0.4,0.4,0.0,2,0.12,44.790622
6,high-grade-bias,0.4,0.28,3.333333,0.2,51.0,7.5,0.01956,0.072346,0.08693,0.2,0.4,0.4,0.0,2,0.12,48.933149
6,high-grade-bias,0.4,0.28,3.333333,0.6,51.0,21.0,0.05868,0.213524,0.256103,0.6,0.4,0.4,0.0,2,0.12,46.033217
