n_qubits,state_model,first_crossing_density,delta_from_uniform,ratio_to_uniform,perturbation_amplitude,perturbation_frequency,phase_relaxation_steps_mean,torsion_hysteresis_mean,volatility_index_mean,volatility_index_max,catastrophic_unraveling_amplitude,spread_min,spread_max,spread,crossing_seed_count,density_threshold,wall_runtime_ms
5,uniform-random,0.12,,,0.0,42.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,37.828023
5,uniform-random,0.12,,,0.2,42.0,15.5,0.065713,0.142094,0.176508,0.2,0.12,0.12,0.0,2,0.12,33.709632
5,uniform-random,0.12,,,0.6,42.0,45.666667,0.197137,0.424328,0.529525,0.6,0.12,0.12,0.0,2,0.12,37.472837
5,uniform-random,0.12,,,0.0,44.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,36.348381
5,uniform-random,0.12,,,0.2,44.0,14.0,0.059448,0.128496,0.168055,0.2,0.12,0.12,0.0,2,0.12,37.639104
5,uniform-random,0.12,,,0.6,44.0,41.166667,0.178345,0.383535,0.504165,0.6,0.12,0.12,0.0,2,0.12,34.671566
5,uniform-random,0.12,,,0.0,46.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,36.103982
5,uniform-random,0.12,,,0.2,46.0,16.166667,0.06866,0.148401,0.174797,0.2,0.12,0.12,0.0,2,0.12,38.585582
5,uniform-random,0.12,,,0.6,46.0,47.666667,0.20598,0.443249,0.522048,0.6,0.12,0.12,0.0,2,0.12,40.605445
5,uniform-random,0.12,,,0.0,48.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,37.775708
5,uniform-random,0.12,,,0.2,48.0,14.666667,0.062347,0.134725,0.167931,0.2,0.12,0.12,0.0,2,0.12,36.717579
5,uniform-random,0.12,,,0.6,48.0,43.333333,0.187042,0.40261,0.503792,0.6,0.12,0.12,0.0,2,0.12,38.030405
5,uniform-random,0.12,,,0.0,50.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,41.190471
5,uniform-random,0.12,,,0.2,50.0,18.5,0.078937,0.170411,0.172696,0.2,0.12,0.12,0.0,2,0.12,43.304072
5,uniform-random,0.12,,,0.6,50.0,54.5,0.236812,0.50889,0.513401,0.6,0.12,0.12,0.0,2,0.12,42.260339
5,uniform-random,0.12,,,0.0,52.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,35.807949
5,uniform-random,0.12,,,0.2,52.0,13.0,0.054539,0.118251,0.172774,0.2,0.12,0.12,0.0,2,0.12,40.372797
5,uniform-random,0.12,,,0.6,52.0,38.0,0.163617,0.352408,0.513634,0.6,0.12,0.12,0.0,2,0.12,39.553482
5,uniform-random,0.12,,,0.0,54.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.028444
5,uniform-random,0.12,,,0.2,54.0,16.0,0.06811,0.147124,0.168055,0.2,0.12,0.12,0.0,2,0.12,45.955755
5,uniform-random,0.12,,,0.6,54.0,47.0,0.204328,0.439027,0.504165,0.6,0.12,0.12,0.0,2,0.12,38.76867
5,uniform-random,0.12,,,0.0,56.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,35.699381
5,uniform-random,0.12,,,0.2,56.0,14.0,0.059663,0.128841,0.173155,0.2,0.12,0.12,0.0,2,0.12,45.309971
5,uniform-random,0.12,,,0.6,56.0,41.5,0.178989,0.385352,0.514778,0.6,0.12,0.12,0.0,2,0.12,40.254655
5,uniform-random,0.12,,,0.0,58.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,43.234353
5,uniform-random,0.12,,,0.2,58.0,16.666667,0.070862,0.153116,0.17378,0.2,0.12,0.12,0.0,2,0.12,38.395803
5,uniform-random,0.12,,,0.6,58.0,49.166667,0.212585,0.457395,0.518997,0.6,0.12,0.12,0.0,2,0.12,44.862106
5,uniform-random,0.12,,,0.0,60.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,43.392824
5,uniform-random,0.12,,,0.2,60.0,17.0,0.072772,0.156972,0.172696,0.2,0.12,0.12,0.0,2,0.12,38.669778
5,uniform-random,0.12,,,0.6,60.0,50.333333,0.218316,0.469354,0.513401,0.6,0.12,0.12,0.0,2,0.12,36.467681
5,uniform-random,0.12,,,0.0,62.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,43.098427
5,uniform-random,0.12,,,0.2,62.0,14.833333,0.062773,0.1358,0.175263,0.2,0.12,0.12,0.0,2,0.12,35.620715
5,uniform-random,0.12,,,0.6,62.0,43.666667,0.188318,0.405446,0.523447,0.6,0.12,0.12,0.0,2,0.12,37.769601
5,uniform-random,0.12,,,0.0,64.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,48.905854
5,uniform-random,0.12,,,0.2,64.0,15.166667,0.064506,0.139371,0.174097,0.2,0.12,0.12,0.0,2,0.12,36.940069
5,uniform-random,0.12,,,0.6,64.0,44.5,0.193519,0.415771,0.519948,0.6,0.12,0.12,0.0,2,0.12,34.543246
5,uniform-random,0.12,,,0.0,66.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,32.081995
5,uniform-random,0.12,,,0.2,66.0,15.333333,0.064776,0.140196,0.174685,0.2,0.12,0.12,0.0,2,0.12,41.982187
5,uniform-random,0.12,,,0.6,66.0,45.0,0.194328,0.418244,0.521711,0.6,0.12,0.12,0.0,2,0.12,38.934661
5,uniform-random,0.12,,,0.0,68.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,39.538662
5,uniform-random,0.12,,,0.2,68.0,16.166667,0.069169,0.14922,0.176294,0.2,0.12,0.12,0.0,2,0.12,33.80679
5,uniform-random,0.12,,,0.6,68.0,48.0,0.207508,0.446488,0.528881,0.6,0.12,0.12,0.0,2,0.12,38.919211
5,uniform-random,0.12,,,0.0,70.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,38.704786
5,uniform-random,0.12,,,0.2,70.0,17.5,0.07417,0.160394,0.172696,0.2,0.12,0.12,0.0,2,0.12,38.18123
5,uniform-random,0.12,,,0.6,70.0,51.333333,0.222509,0.478447,0.513401,0.6,0.12,0.12,0.0,2,0.12,50.055214
5,uniform-random,0.12,,,0.0,72.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,46.190934
5,uniform-random,0.12,,,0.2,72.0,14.833333,0.063018,0.136194,0.176412,0.2,0.12,0.12,0.0,2,0.12,40.306125
5,uniform-random,0.12,,,0.6,72.0,43.833333,0.189052,0.407019,0.529236,0.6,0.12,0.12,0.0,2,0.12,39.525961
5,uniform-random,0.12,,,0.0,74.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,38.962384
5,uniform-random,0.12,,,0.2,74.0,14.666667,0.062167,0.134434,0.168055,0.2,0.12,0.12,0.0,2,0.12,31.345315
5,uniform-random,0.12,,,0.6,74.0,43.0,0.186501,0.400959,0.504165,0.6,0.12,0.12,0.0,2,0.12,40.375802
5,uniform-random,0.12,,,0.0,76.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,39.792601
5,uniform-random,0.12,,,0.2,76.0,15.833333,0.066954,0.144873,0.17445,0.2,0.12,0.12,0.0,2,0.12,51.375828
5,uniform-random,0.12,,,0.6,76.0,46.5,0.200862,0.432277,0.521008,0.6,0.12,0.12,0.0,2,0.12,45.441808
5,uniform-random,0.12,,,0.0,78.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.743917
5,uniform-random,0.12,,,0.2,78.0,14.833333,0.063129,0.136374,0.167931,0.2,0.12,0.12,0.0,2,0.12,42.895734
5,uniform-random,0.12,,,0.6,78.0,43.666667,0.189388,0.407168,0.503792,0.6,0.12,0.12,0.0,2,0.12,38.240385
5,uniform-random,0.12,,,0.0,80.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,37.402894
5,uniform-random,0.12,,,0.2,80.0,18.333333,0.078247,0.168909,0.172696,0.2,0.12,0.12,0.0,2,0.12,41.111806
5,uniform-random,0.12,,,0.6,80.0,54.0,0.234741,0.504384,0.513401,0.6,0.12,0.12,0.0,2,0.12,35.175016
5,uniform-random,0.12,,,0.0,82.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,45.872636
5,uniform-random,0.12,,,0.2,82.0,13.0,0.05462,0.118382,0.172774,0.2,0.12,0.12,0.0,2,0.12,46.897149
5,uniform-random,0.12,,,0.6,82.0,38.0,0.163861,0.352801,0.513634,0.6,0.12,0.12,0.0,2,0.12,39.537574
5,uniform-random,0.12,,,0.0,84.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,39.903151
5,uniform-random,0.12,,,0.2,84.0,16.166667,0.069037,0.149007,0.173693,0.2,0.12,0.12,0.0,2,0.12,44.179258
5,uniform-random,0.12,,,0.6,84.0,47.666667,0.207109,0.445067,0.518734,0.6,0.12,0.12,0.0,2,0.12,43.810863
5,uniform-random,0.12,,,0.0,86.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,43.280119
5,uniform-random,0.12,,,0.2,86.0,13.666667,0.058343,0.125936,0.173155,0.2,0.12,0.12,0.0,2,0.12,47.719615
5,uniform-random,0.12,,,0.6,86.0,40.5,0.175029,0.376635,0.514778,0.6,0.12,0.12,0.0,2,0.12,40.502325
5,uniform-random,0.12,,,0.0,88.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,33.723219
5,uniform-random,0.12,,,0.2,88.0,17.0,0.072811,0.157034,0.176138,0.2,0.12,0.12,0.0,2,0.12,33.864554
5,uniform-random,0.12,,,0.6,88.0,50.5,0.218431,0.46993,0.528415,0.6,0.12,0.12,0.0,2,0.12,40.574259
5,uniform-random,0.12,,,0.0,90.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,31.763336
5,uniform-random,0.12,,,0.2,90.0,16.333333,0.069558,0.150236,0.172696,0.2,0.12,0.12,0.0,2,0.12,34.528535
5,uniform-random,0.12,,,0.6,90.0,48.0,0.208673,0.448364,0.513401,0.6,0.12,0.12,0.0,2,0.12,40.836983
5,uniform-random,0.12,,,0.0,92.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,33.720162
5,uniform-random,0.12,,,0.2,92.0,15.5,0.065713,0.142094,0.176508,0.2,0.12,0.12,0.0,2,0.12,40.603559
5,uniform-random,0.12,,,0.6,92.0,45.666667,0.197137,0.424328,0.529525,0.6,0.12,0.12,0.0,2,0.12,39.428868
5,uniform-random,0.12,,,0.0,94.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,41.560371
5,uniform-random,0.12,,,0.2,94.0,14.0,0.059448,0.128496,0.168055,0.2,0.12,0.12,0.0,2,0.12,40.953914
5,uniform-random,0.12,,,0.6,94.0,41.166667,0.178345,0.383535,0.504165,0.6,0.12,0.12,0.0,2,0.12,45.952521
5,uniform-random,0.12,,,0.0,96.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,46.058791
5,uniform-random,0.12,,,0.2,96.0,16.166667,0.06866,0.148401,0.174797,0.2,0.12,0.12,0.0,2,0.12,37.601494
5,uniform-random,0.12,,,0.6,96.0,47.666667,0.20598,0.443249,0.522048,0.6,0.12,0.12,0.0,2,0.12,36.963643
6,uniform-random,0.12,,,0.0,4.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,44.670169
6,uniform-random,0.12,,,0.2,4.0,16.333333,0.068805,0.149024,0.172452,0.2,0.12,0.12,0.0,2,0.12,45.67721
6,uniform-random,0.12,,,0.6,4.0,47.666667,0.206414,0.443947,0.512668,0.6,0.12,0.12,0.0,2,0.12,36.662258
6,uniform-random,0.12,,,0.0,6.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,34.548936
6,uniform-random,0.12,,,0.2,6.0,14.166667,0.060219,0.130128,0.174314,0.2,0.12,0.12,0.0,2,0.12,37.682942
6,uniform-random,0.12,,,0.6,6.0,41.833333,0.180658,0.38882,0.520599,0.6,0.12,0.12,0.0,2,0.12,40.828746
6,uniform-random,0.12,,,0.0,8.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.099733
6,uniform-random,0.12,,,0.2,8.0,16.833333,0.071591,0.15468,0.176035,0.2,0.12,0.12,0.0,2,0.12,41.589032
6,uniform-random,0.12,,,0.6,8.0,49.666667,0.214771,0.462086,0.528104,0.6,0.12,0.12,0.0,2,0.12,33.410001
6,uniform-random,0.12,,,0.0,10.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,36.798059
6,uniform-random,0.12,,,0.2,10.0,17.333333,0.073464,0.158867,0.173851,0.2,0.12,0.12,0.0,2,0.12,50.174202
6,uniform-random,0.12,,,0.6,10.0,51.0,0.220393,0.474259,0.519209,0.6,0.12,0.12,0.0,2,0.12,33.785184
6,uniform-random,0.12,,,0.0,12.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,41.976578
6,uniform-random,0.12,,,0.2,12.0,14.833333,0.063446,0.136883,0.177544,0.2,0.12,0.12,0.0,2,0.12,41.416308
6,uniform-random,0.12,,,0.6,12.0,44.0,0.190337,0.409478,0.532631,0.6,0.12,0.12,0.0,2,0.12,33.46946
6,uniform-random,0.12,,,0.0,14.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.722312
6,uniform-random,0.12,,,0.2,14.0,15.333333,0.06513,0.140765,0.175056,0.2,0.12,0.12,0.0,2,0.12,40.992457
6,uniform-random,0.12,,,0.6,14.0,45.166667,0.195389,0.420342,0.522825,0.6,0.12,0.12,0.0,2,0.12,42.631129
6,uniform-random,0.12,,,0.0,16.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,52.006827
6,uniform-random,0.12,,,0.2,16.0,15.333333,0.065449,0.141279,0.176955,0.2,0.12,0.12,0.0,2,0.12,46.191331
6,uniform-random,0.12,,,0.6,16.0,45.333333,0.196348,0.422276,0.530865,0.6,0.12,0.12,0.0,2,0.12,48.034467
6,uniform-random,0.12,,,0.0,18.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,50.032354
6,uniform-random,0.12,,,0.2,18.0,16.333333,0.069849,0.150705,0.177269,0.2,0.12,0.12,0.0,2,0.12,53.934258
6,uniform-random,0.12,,,0.6,18.0,48.333333,0.209547,0.450552,0.531806,0.6,0.12,0.12,0.0,2,0.12,53.784922
6,uniform-random,0.12,,,0.0,20.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,40.299839
6,uniform-random,0.12,,,0.2,20.0,17.833333,0.074934,0.162404,0.174278,0.2,0.12,0.12,0.0,2,0.12,46.515298
6,uniform-random,0.12,,,0.6,20.0,52.166667,0.224801,0.484087,0.52049,0.6,0.12,0.12,0.0,2,0.12,55.067182
6,uniform-random,0.12,,,0.0,22.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,46.03657
6,uniform-random,0.12,,,0.2,22.0,15.0,0.063665,0.137628,0.177388,0.2,0.12,0.12,0.0,2,0.12,54.098568
6,uniform-random,0.12,,,0.6,22.0,44.166667,0.190996,0.410929,0.532164,0.6,0.12,0.12,0.0,2,0.12,53.65048
6,uniform-random,0.12,,,0.0,24.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,47.742222
6,uniform-random,0.12,,,0.2,24.0,14.833333,0.062815,0.135868,0.171314,0.2,0.12,0.12,0.0,2,0.12,46.086048
6,uniform-random,0.12,,,0.6,24.0,43.666667,0.188446,0.405651,0.509255,0.6,0.12,0.12,0.0,2,0.12,34.899277
6,uniform-random,0.12,,,0.0,26.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,45.671673
6,uniform-random,0.12,,,0.2,26.0,15.833333,0.067626,0.145956,0.175412,0.2,0.12,0.12,0.0,2,0.12,54.407175
6,uniform-random,0.12,,,0.6,26.0,46.833333,0.20288,0.436305,0.523892,0.6,0.12,0.12,0.0,2,0.12,79.953483
6,uniform-random,0.12,,,0.0,28.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,45.787849
6,uniform-random,0.12,,,0.2,28.0,15.0,0.063788,0.137824,0.171299,0.2,0.12,0.12,0.0,2,0.12,43.602451
6,uniform-random,0.12,,,0.6,28.0,44.333333,0.191362,0.411908,0.509209,0.6,0.12,0.12,0.0,2,0.12,47.36482
6,uniform-random,0.12,,,0.0,30.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,66.61516
6,uniform-random,0.12,,,0.2,30.0,18.833333,0.079034,0.171348,0.173851,0.2,0.12,0.12,0.0,2,0.12,39.523006
6,uniform-random,0.12,,,0.6,30.0,55.0,0.237103,0.510528,0.519209,0.6,0.12,0.12,0.0,2,0.12,42.019953
6,uniform-random,0.12,,,0.0,32.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,39.557896
6,uniform-random,0.12,,,0.2,32.0,13.0,0.055209,0.11933,0.174235,0.2,0.12,0.12,0.0,2,0.12,49.476214
6,uniform-random,0.12,,,0.6,32.0,38.333333,0.165628,0.356427,0.520361,0.6,0.12,0.12,0.0,2,0.12,48.520413
6,uniform-random,0.12,,,0.0,34.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,45.16801
6,uniform-random,0.12,,,0.2,34.0,16.5,0.069739,0.150919,0.174648,0.2,0.12,0.12,0.0,2,0.12,39.999318
6,uniform-random,0.12,,,0.6,34.0,48.333333,0.209218,0.450022,0.521602,0.6,0.12,0.12,0.0,2,0.12,35.094975
6,uniform-random,0.12,,,0.0,36.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,44.991914
6,uniform-random,0.12,,,0.2,36.0,13.833333,0.058935,0.127279,0.174314,0.2,0.12,0.12,0.0,2,0.12,44.009799
6,uniform-random,0.12,,,0.6,36.0,40.833333,0.176805,0.380275,0.520599,0.6,0.12,0.12,0.0,2,0.12,45.978861
6,uniform-random,0.12,,,0.0,38.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,40.420148
6,uniform-random,0.12,,,0.2,38.0,17.166667,0.073554,0.158621,0.177112,0.2,0.12,0.12,0.0,2,0.12,40.097167
6,uniform-random,0.12,,,0.6,38.0,51.0,0.220662,0.474692,0.531337,0.6,0.12,0.12,0.0,2,0.12,42.770848
6,uniform-random,0.12,,,0.0,40.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,44.242128
6,uniform-random,0.12,,,0.2,40.0,16.666667,0.070244,0.152122,0.173851,0.2,0.12,0.12,0.0,2,0.12,34.369129
6,uniform-random,0.12,,,0.6,40.0,48.833333,0.210733,0.453632,0.519209,0.6,0.12,0.12,0.0,2,0.12,37.729063
6,uniform-random,0.12,,,0.0,42.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,39.610603
6,uniform-random,0.12,,,0.2,42.0,15.5,0.066407,0.143213,0.177584,0.2,0.12,0.12,0.0,2,0.12,45.420092
6,uniform-random,0.12,,,0.6,42.0,46.0,0.199222,0.428465,0.532752,0.6,0.12,0.12,0.0,2,0.12,62.222104
6,uniform-random,0.12,,,0.0,44.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,65.405169
6,uniform-random,0.12,,,0.2,44.0,14.166667,0.060025,0.129814,0.171314,0.2,0.12,0.12,0.0,2,0.12,44.514453
6,uniform-random,0.12,,,0.6,44.0,41.666667,0.180074,0.38749,0.509255,0.6,0.12,0.12,0.0,2,0.12,49.384956
6,uniform-random,0.12,,,0.0,46.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.697946
6,uniform-random,0.12,,,0.2,46.0,16.166667,0.069362,0.14953,0.176742,0.2,0.12,0.12,0.0,2,0.12,53.437774
6,uniform-random,0.12,,,0.6,46.0,48.0,0.208086,0.44742,0.530226,0.6,0.12,0.12,0.0,2,0.12,39.370256
6,uniform-random,0.12,,,0.0,48.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.163149
6,uniform-random,0.12,,,0.2,48.0,14.833333,0.06294,0.136069,0.171299,0.2,0.12,0.12,0.0,2,0.12,41.771317
6,uniform-random,0.12,,,0.6,48.0,43.666667,0.188819,0.406253,0.509209,0.6,0.12,0.12,0.0,2,0.12,41.587481
6,uniform-random,0.12,,,0.0,50.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,46.108892
6,uniform-random,0.12,,,0.2,50.0,19.0,0.079736,0.172868,0.173851,0.2,0.12,0.12,0.0,2,0.12,48.513231
6,uniform-random,0.12,,,0.6,50.0,55.5,0.239208,0.515089,0.519209,0.6,0.12,0.12,0.0,2,0.12,50.507296
6,uniform-random,0.12,,,0.0,52.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,41.831768
6,uniform-random,0.12,,,0.2,52.0,13.0,0.055061,0.119091,0.174235,0.2,0.12,0.12,0.0,2,0.12,45.544384
6,uniform-random,0.12,,,0.6,52.0,38.166667,0.165182,0.355319,0.520361,0.6,0.12,0.12,0.0,2,0.12,39.515175
6,uniform-random,0.12,,,0.0,54.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,34.646133
6,uniform-random,0.12,,,0.2,54.0,16.333333,0.068805,0.149024,0.172452,0.2,0.12,0.12,0.0,2,0.12,40.033587
6,uniform-random,0.12,,,0.6,54.0,47.666667,0.206414,0.443947,0.512668,0.6,0.12,0.12,0.0,2,0.12,37.084584
6,uniform-random,0.12,,,0.0,56.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,43.28694
6,uniform-random,0.12,,,0.2,56.0,14.166667,0.060219,0.130128,0.174314,0.2,0.12,0.12,0.0,2,0.12,38.968486
6,uniform-random,0.12,,,0.6,56.0,41.833333,0.180658,0.38882,0.520599,0.6,0.12,0.12,0.0,2,0.12,34.778346
6,uniform-random,0.12,,,0.0,58.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,45.246322
6,uniform-random,0.12,,,0.2,58.0,16.833333,0.071591,0.15468,0.176035,0.2,0.12,0.12,0.0,2,0.12,41.128227
6,uniform-random,0.12,,,0.6,58.0,49.666667,0.214771,0.462086,0.528104,0.6,0.12,0.12,0.0,2,0.12,44.926381
6,uniform-random,0.12,,,0.0,60.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,36.903582
6,uniform-random,0.12,,,0.2,60.0,17.333333,0.073464,0.158867,0.173851,0.2,0.12,0.12,0.0,2,0.12,46.169652
6,uniform-random,0.12,,,0.6,60.0,51.0,0.220393,0.474259,0.519209,0.6,0.12,0.12,0.0,2,0.12,50.457195
6,uniform-random,0.12,,,0.0,62.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,40.835459
6,uniform-random,0.12,,,0.2,62.0,14.833333,0.063446,0.136883,0.177544,0.2,0.12,0.12,0.0,2,0.12,38.952669
6,uniform-random,0.12,,,0.6,62.0,44.0,0.190337,0.409478,0.532631,0.6,0.12,0.12,0.0,2,0.12,35.583983
6,uniform-random,0.12,,,0.0,64.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,36.006083
6,uniform-random,0.12,,,0.2,64.0,15.333333,0.06513,0.140765,0.175056,0.2,0.12,0.12,0.0,2,0.12,33.419873
6,uniform-random,0.12,,,0.6,64.0,45.166667,0.195389,0.420342,0.522825,0.6,0.12,0.12,0.0,2,0.12,36.887743
6,uniform-random,0.12,,,0.0,66.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,39.889536
6,uniform-random,0.12,,,0.2,66.0,15.333333,0.065449,0.141279,0.176955,0.2,0.12,0.12,0.0,2,0.12,39.183143
6,uniform-random,0.12,,,0.6,66.0,45.333333,0.196348,0.422276,0.530865,0.6,0.12,0.12,0.0,2,0.12,46.869382
6,uniform-random,0.12,,,0.0,68.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,35.689013
6,uniform-random,0.12,,,0.2,68.0,16.333333,0.069849,0.150705,0.177269,0.2,0.12,0.12,0.0,2,0.12,34.463081
6,uniform-random,0.12,,,0.6,68.0,48.333333,0.209547,0.450552,0.531806,0.6,0.12,0.12,0.0,2,0.12,42.387883
6,uniform-random,0.12,,,0.0,70.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,34.234901
6,uniform-random,0.12,,,0.2,70.0,17.833333,0.074934,0.162404,0.174278,0.2,0.12,0.12,0.0,2,0.12,40.256946
6,uniform-random,0.12,,,0.6,70.0,52.166667,0.224801,0.484087,0.52049,0.6,0.12,0.12,0.0,2,0.12,39.11827
6,uniform-random,0.12,,,0.0,72.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,41.927156
6,uniform-random,0.12,,,0.2,72.0,15.0,0.063665,0.137628,0.177388,0.2,0.12,0.12,0.0,2,0.12,49.299821
6,uniform-random,0.12,,,0.6,72.0,44.166667,0.190996,0.410929,0.532164,0.6,0.12,0.12,0.0,2,0.12,56.029847
6,uniform-random,0.12,,,0.0,74.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,46.55882
6,uniform-random,0.12,,,0.2,74.0,14.833333,0.062815,0.135868,0.171314,0.2,0.12,0.12,0.0,2,0.12,42.933491
6,uniform-random,0.12,,,0.6,74.0,43.666667,0.188446,0.405651,0.509255,0.6,0.12,0.12,0.0,2,0.12,42.538354
6,uniform-random,0.12,,,0.0,76.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,43.075008
6,uniform-random,0.12,,,0.2,76.0,15.833333,0.067626,0.145956,0.175412,0.2,0.12,0.12,0.0,2,0.12,40.039786
6,uniform-random,0.12,,,0.6,76.0,46.833333,0.20288,0.436305,0.523892,0.6,0.12,0.12,0.0,2,0.12,41.245993
6,uniform-random,0.12,,,0.0,78.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,35.234897
6,uniform-random,0.12,,,0.2,78.0,15.0,0.063788,0.137824,0.171299,0.2,0.12,0.12,0.0,2,0.12,40.42761
6,uniform-random,0.12,,,0.6,78.0,44.333333,0.191362,0.411908,0.509209,0.6,0.12,0.12,0.0,2,0.12,41.353961
6,uniform-random,0.12,,,0.0,80.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.9399
6,uniform-random,0.12,,,0.2,80.0,18.833333,0.079034,0.171348,0.173851,0.2,0.12,0.12,0.0,2,0.12,39.997497
6,uniform-random,0.12,,,0.6,80.0,55.0,0.237103,0.510528,0.519209,0.6,0.12,0.12,0.0,2,0.12,40.518265
6,uniform-random,0.12,,,0.0,82.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.493838
6,uniform-random,0.12,,,0.2,82.0,13.0,0.055209,0.11933,0.174235,0.2,0.12,0.12,0.0,2,0.12,48.070623
6,uniform-random,0.12,,,0.6,82.0,38.333333,0.165628,0.356427,0.520361,0.6,0.12,0.12,0.0,2,0.12,39.397762
6,uniform-random,0.12,,,0.0,84.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,50.10205
6,uniform-random,0.12,,,0.2,84.0,16.5,0.069739,0.150919,0.174648,0.2,0.12,0.12,0.0,2,0.12,40.523341
6,uniform-random,0.12,,,0.6,84.0,48.333333,0.209218,0.450022,0.521602,0.6,0.12,0.12,0.0,2,0.12,44.524797
6,uniform-random,0.12,,,0.0,86.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,40.859032
